00:00:40.466,-59,29
00:00:40.474,-55,15
00:00:40.485,-57,32
00:00:40.492,-54,4
00:00:40.499,-56,31
00:00:40.514,-54,10
00:00:40.529,-56,20
00:00:40.577,-54,3
00:00:40.603,-57,24
00:00:40.633,-53,5
00:00:40.648,-56,20
00:00:40.663,-54,12
00:00:40.693,-56,20
00:00:40.720,-54,4
00:00:40.730,-56,23
00:00:40.738,-54,7
00:00:40.760,-56,21
00:00:40.772,-54,16
00:00:40.790,-57,35
00:00:40.801,-54,10
00:00:40.835,-56,24
00:00:40.872,-59,35
00:00:40.879,-53,9
00:00:40.894,-56,27
00:00:40.945,-53,8
00:00:40.954,-57,34
00:00:40.962,-55,15
00:00:40.984,-59,35
00:00:40.991,-54,1
00:00:40.998,-57,34
00:00:41.006,-54,13
00:00:41.044,-57,36
00:00:41.051,-54,3
00:00:41.080,-57,28
00:00:41.101,-59,26
00:00:41.118,-53,9
00:00:41.137,-59,35
00:00:41.148,-57,30
00:00:41.168,-54,13
00:00:41.200,-56,29
00:00:41.213,-54,17
00:00:41.230,-56,28
00:00:41.237,-53,1
00:00:41.252,-55,28
00:00:41.260,-52,7
00:00:41.267,-54,26
00:00:41.275,-51,9
00:00:41.282,-53,26
00:00:41.290,-51,1
00:00:41.338,-54,20
00:00:41.345,-52,24
00:00:41.364,-50,17
00:00:41.387,-52,28
00:00:41.401,-50,13
00:00:41.409,-52,33
00:00:41.439,-50,14
00:00:41.446,-53,31
00:00:41.504,-50,14
00:00:41.514,-52,32
00:00:41.521,-50,13
00:00:41.528,-52,31
00:00:41.536,-50,16
00:00:41.543,-52,24
00:00:41.551,-50,7
00:00:41.568,-52,32
00:00:41.595,-50,9
00:00:41.636,-52,31
00:00:41.674,-50,12
00:00:41.685,-52,23
00:00:41.727,-50,9
00:00:41.737,-53,34
00:00:41.756,-51,4
00:00:41.840,-54,35
00:00:41.849,-51,2
00:00:41.872,-53,30
00:00:41.898,-50,8
00:00:41.921,-54,34
00:00:41.936,-52,21
00:00:41.967,-50,15
00:00:41.975,-52,21
00:00:41.997,-50,5
00:00:42.006,-52,20
00:00:42.021,-50,11
00:00:42.035,-53,31
00:00:42.043,-50,9
00:00:42.059,-52,20
00:00:42.073,-54,15
00:00:42.083,-50,9
00:00:42.100,-53,28
00:00:42.117,-50,8
00:00:42.131,-53,30
00:00:42.146,-51,5
00:00:42.155,-53,33
00:00:42.170,-51,4
00:00:42.178,-54,34
00:00:42.190,-52,23
00:00:42.250,-54,35
00:00:42.262,-50,9
00:00:42.274,-53,32
00:00:42.289,-50,9
00:00:42.296,-53,36
00:00:42.319,-50,9
00:00:42.340,-52,25
00:00:42.383,-50,17
00:00:42.393,-53,24
00:00:42.401,-50,12
00:00:42.480,-52,28
00:00:42.554,-50,13
00:00:42.583,-52,30
00:00:42.645,-50,7
00:00:42.662,-52,28
00:00:42.670,-50,12
00:00:42.704,-52,22
00:00:42.767,-50,11
00:00:42.774,-52,23
00:00:42.786,-54,15
00:00:42.802,-51,18
00:00:42.860,-53,31
00:00:42.871,-50,13
00:00:42.878,-52,26
00:00:42.886,-50,7
00:00:42.896,-53,18
00:00:42.905,-51,17
00:00:42.920,-53,28
00:00:42.944,-50,7
00:00:42.953,-53,34
00:00:42.960,-50,17
00:00:42.968,-52,22
00:00:42.990,-50,11
00:00:42.997,-52,35
00:00:43.042,-50,5
00:00:43.050,-53,30
00:00:43.058,-57,6
00:00:43.065,-52,30
00:00:43.084,-50,3
00:00:43.097,-52,31
00:00:43.109,-50,12
00:00:43.117,-53,22
00:00:43.124,-50,8
00:00:43.132,-52,23
00:00:43.168,-50,9
00:00:43.185,-52,27
00:00:43.201,-50,13
00:00:43.229,-52,36
00:00:43.289,-54,6
00:00:43.296,-52,26
00:00:43.326,-50,12
00:00:43.341,-53,26
00:00:43.352,-50,17
00:00:43.379,-52,24
00:00:43.396,-50,7
00:00:43.430,-52,33
00:00:43.469,-50,15
00:00:43.475,-52,25
00:00:43.488,-50,1
00:00:43.504,-52,22
00:00:43.520,-50,10
00:00:43.579,-53,34
00:00:43.594,-50,1
00:00:43.613,-52,27
00:00:43.632,-50,15
00:00:43.643,-53,29
00:00:43.654,-50,16
00:00:43.661,-52,33
00:00:43.669,-50,1
00:00:43.676,-52,33
00:00:43.690,-55,20
00:00:43.701,-52,36
00:00:43.713,-50,13
00:00:43.726,-52,30
00:00:43.772,-50,10
00:00:43.780,-52,21
00:00:43.818,-50,10
00:00:43.832,-52,25
00:00:43.840,-50,15
00:00:43.855,-52,27
00:00:43.863,-50,5
00:00:43.877,-57,6
00:00:43.884,-51,19
00:00:43.919,-53,24
00:00:43.942,-51,1
00:00:43.952,-53,34
00:00:43.960,-51,18
00:00:44.003,-54,35
00:00:44.012,-50,9
00:00:44.023,-52,21
00:00:44.059,-57,15
00:00:44.068,-51,14
00:00:44.084,-54,34
00:00:44.094,-52,25
00:00:44.101,-50,9
00:00:44.128,-53,36
00:00:44.139,-50,8
00:00:44.153,-53,34
00:00:44.161,-50,9
00:00:44.187,-53,24
00:00:44.212,-57,10
00:00:44.218,-52,30
00:00:44.234,-50,5
00:00:44.258,-53,35
00:00:44.270,-50,11
00:00:44.286,-57,6
00:00:44.293,-52,21
00:00:44.309,-50,17
00:00:44.326,-53,34
00:00:44.332,-50,13
00:00:44.346,-52,28
00:00:44.355,-50,11
00:00:44.375,-52,33
00:00:44.386,-50,5
00:00:44.415,-54,15
00:00:44.422,-52,25
00:00:44.450,-50,7
00:00:44.471,-52,25
00:00:44.489,-50,19
00:00:44.511,-52,33
00:00:44.523,-50,0
00:00:44.563,-54,22
00:00:44.570,-52,26
00:00:44.586,-50,11
00:00:44.593,-52,28
00:00:44.605,-50,0
00:00:44.621,-52,27
00:00:44.635,-50,8
00:00:44.651,-52,25
00:00:44.661,-50,10
00:00:44.676,-53,24
00:00:44.687,-51,0
00:00:44.705,-54,32
00:00:44.713,-52,11
00:00:44.720,-54,29
00:00:44.743,-51,7
00:00:44.750,-56,30
00:00:44.758,-53,8
00:00:44.773,-56,20
00:00:44.794,-54,10
00:00:44.817,-59,34
00:00:44.827,-55,17
00:00:44.883,-57,24
00:00:44.899,-55,13
00:00:44.980,-57,31
00:00:45.015,-54,11
00:00:45.047,-57,30
00:00:45.056,-54,7
00:00:45.101,-56,23
00:00:45.108,-54,3
00:00:45.123,-56,25
00:00:45.131,-54,7
00:00:45.146,-56,29
00:00:45.161,-54,13
00:00:45.168,-56,27
00:00:45.183,-54,11
00:00:45.205,-57,31
00:00:45.219,-55,14
00:00:45.258,-57,34
00:00:45.278,-54,5
00:00:45.288,-57,34
00:00:45.294,-54,13
00:00:45.332,-57,34
00:00:45.353,-55,20
00:00:45.517,-58,26
00:00:45.524,-54,5
00:00:45.563,-57,34
00:00:45.571,-54,2
00:00:45.578,-56,35
00:00:45.586,-54,7
00:00:45.593,-56,24
00:00:45.612,-54,12
00:00:45.646,-58,26
00:00:45.652,-54,3
00:00:45.680,-56,36
00:00:45.690,-53,5
00:00:45.704,-56,23
00:00:45.712,-53,9
00:00:45.719,-57,34
00:00:45.741,-53,1
00:00:45.757,-56,27
00:00:45.771,-54,15
00:00:45.809,-56,22
00:00:45.816,-54,11
00:00:45.836,-56,27
00:00:45.860,-54,6
00:00:45.884,-57,30
00:00:45.898,-54,5
00:00:45.913,-57,34
00:00:45.928,-54,7
00:00:45.936,-56,27
00:00:45.958,-54,13
00:00:45.966,-56,36
00:00:45.988,-54,2
00:00:46.010,-56,25
00:00:46.036,-54,15
00:00:46.048,-57,30
00:00:46.055,-55,19
00:00:46.107,-59,35
00:00:46.114,-56,30
00:00:46.130,-54,11
00:00:46.163,-56,23
00:00:46.175,-53,9
00:00:46.196,-56,30
00:00:46.227,-54,10
00:00:46.242,-56,25
00:00:46.268,-54,7
00:00:46.287,-57,36
00:00:46.294,-54,4
00:00:46.331,-59,34
00:00:46.338,-54,0
00:00:46.376,-56,22
00:00:46.384,-54,16
00:00:46.413,-56,26
00:00:46.458,-54,7
00:00:46.507,-57,29
00:00:46.524,-54,19
00:00:46.544,-56,28
00:00:46.560,-54,13
00:00:46.592,-56,32
00:00:46.599,-54,12
00:00:46.622,-56,36
00:00:46.648,-54,10
00:00:46.674,-56,31
00:00:46.682,-54,11
00:00:46.704,-56,30
00:00:46.738,-54,1
00:00:46.752,-56,23
00:00:46.779,-54,4
00:00:46.793,-56,22
00:00:46.808,-54,16
00:00:46.823,-56,36
00:00:46.835,-54,3
00:00:46.853,-56,32
00:00:46.903,-53,5
00:00:46.912,-55,24
00:00:47.014,-53,8
00:00:47.069,-56,27
00:00:47.077,-53,3
00:00:47.092,-55,24
00:00:47.118,-53,12
00:00:47.129,-55,20
00:00:47.149,-53,5
00:00:47.159,-55,20
00:00:47.167,-53,13
00:00:47.181,-55,20
00:00:47.189,-53,11
00:00:47.218,-55,21
00:00:47.226,-53,0
00:00:47.233,-56,36
00:00:47.241,-53,9
